80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:254 H:162 F:55
					8491F3 10 4D       BPL $004D     [849242] A:0A98 X:0E68 Y:0046 S:0124 D:0000 DB:86 Nvmxdizc V:256 H:218 F:55
					8491F5 E2 20       SEP #$20               A:0A98 X:0E68 Y:0046 S:0124 D:0000 DB:86 Nvmxdizc V:256 H:221 F:55
					8491F7 B4 20       LDY $20,X     [000E88] A:0A98 X:0E68 Y:0046 S:0124 D:0000 DB:86 NvMxdizc V:256 H:226 F:55
					8491F9 B9 06 00    LDA $0006,Y   [86C955] A:0A98 X:0E68 Y:C94F S:0124 D:0000 DB:86 NvMxdizc V:256 H:234 F:55
					8491FC 38          SEC                    A:0AFF X:0E68 Y:C94F S:0124 D:0000 DB:86 NvMxdizc V:256 H:242 F:55
					8491FD F9 08 00    SBC $0008,Y   [86C957] A:0AFF X:0E68 Y:C94F S:0124 D:0000 DB:86 NvMxdizC V:256 H:245 F:55
					849200 95 2A       STA $2A,X     [000E92] A:0AEC X:0E68 Y:C94F S:0124 D:0000 DB:86 NvMxdizC V:256 H:252 F:55
					849202 B9 05 00    LDA $0005,Y   [86C954] A:0AEC X:0E68 Y:C94F S:0124 D:0000 DB:86 NvMxdizC V:256 H:259 F:55
					849205 34 11       BIT $11,X     [000E79] A:0A00 X:0E68 Y:C94F S:0124 D:0000 DB:86 nvMxdiZC V:256 H:266 F:55
					849207 50 03       BVC $0003     [84920C] A:0A00 X:0E68 Y:C94F S:0124 D:0000 DB:86 nvMxdiZC V:256 H:273 F:55
					84920C 95 29       STA $29,X     [000E91] A:0A00 X:0E68 Y:C94F S:0124 D:0000 DB:86 nvMxdiZC V:256 H:277 F:55
					84920E 20 73 94    JSR $9473     [849473] A:0A00 X:0E68 Y:C94F S:0124 D:0000 DB:86 nvMxdiZC V:256 H:284 F:55

						849473 A9 F7       LDA #$F7               A:0A00 X:0E68 Y:C94F S:0122 D:0000 DB:86 nvMxdiZC V:256 H:294 F:55
						849475 35 2B       AND $2B,X     [000E93] A:0AF7 X:0E68 Y:C94F S:0122 D:0000 DB:86 NvMxdizC V:256 H:297 F:55
						849477 95 2B       STA $2B,X     [000E93] A:0A00 X:0E68 Y:C94F S:0122 D:0000 DB:86 nvMxdiZC V:256 H:303 F:55
						849479 20 B3 90    JSR $90B3     [8490B3] A:0A00 X:0E68 Y:C94F S:0122 D:0000 DB:86 nvMxdiZC V:256 H:310 F:55

							8490B3 0B          PHD                    A:0A00 X:0E68 Y:C94F S:0120 D:0000 DB:86 nvMxdiZC V:256 H:320 F:55
							8490B4 DA          PHX                    A:0A00 X:0E68 Y:C94F S:011E D:0000 DB:86 nvMxdiZC V:256 H:326 F:55
							8490B5 08          PHP                    A:0A00 X:0E68 Y:C94F S:011C D:0000 DB:86 nvMxdiZC V:256 H:333 F:55
							8490B6 E2 20       SEP #$20               A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:256 H:338 F:55
							8490B8 C2 10       REP #$10               A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H:  2 F:55
							8490BA 64 01       STZ $01       [000001] A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H:  7 F:55
							8490BC B5 29       LDA $29,X     [000E91] A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H: 12 F:55
							8490BE 10 02       BPL $0002     [8490C2] A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H: 18 F:55
							8490C2 18          CLC                    A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H: 23 F:55
							8490C3 75 05       ADC $05,X     [000E6D] A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZc V:257 H: 26 F:55
							8490C5 85 00       STA $00       [000000] A:0AD0 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 32 F:55
							8490C7 B5 06       LDA $06,X     [000E6E] A:0AD0 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 37 F:55
							8490C9 65 01       ADC $01       [000001] A:0A14 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizc V:257 H: 44 F:55
							8490CB 85 01       STA $01       [000001] A:0A14 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizc V:257 H: 49 F:55
							8490CD 64 03       STZ $03       [000003] A:0A14 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizc V:257 H: 54 F:55
							8490CF B5 2A       LDA $2A,X     [000E92] A:0A14 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizc V:257 H: 59 F:55
							8490D1 10 02       BPL $0002     [8490D5] A:0AEC X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 65 F:55
							8490D3 C6 03       DEC $03       [000003] A:0AEC X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 68 F:55
							8490D5 18          CLC                    A:0AEC X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 77 F:55
							8490D6 75 08       ADC $08,X     [000E70] A:0AEC X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizc V:257 H: 80 F:55
							8490D8 85 02       STA $02       [000002] A:0A84 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H: 86 F:55
							8490DA 29 F0       AND #$F0               A:0A84 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H: 91 F:55
							8490DC 85 0A       STA $0A       [00000A] A:0A80 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H: 94 F:55
							8490DE B5 09       LDA $09,X     [000E71] A:0A80 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H: 99 F:55
							8490E0 65 03       ADC $03       [000003] A:0A0A X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:106 F:55
							8490E2 85 03       STA $03       [000003] A:0A0A X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:111 F:55
							8490E4 85 0B       STA $0B       [00000B] A:0A0A X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:116 F:55
							8490E6 A5 00       LDA $00       [000000] A:0A0A X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:121 F:55
							8490E8 29 0F       AND #$0F               A:0AD0 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H:126 F:55
							8490EA 1A          INC                    A:0A00 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdiZC V:257 H:129 F:55
