80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0008 S:0133 D:0E68 DB:86 nvMXdizC V:249 H:242 F:37
								849179 0A          ASL A                  A:0090 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:111 F:37
								84917A 85 04       STA $04       [000004] A:0120 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:114 F:37
								84917C A5 00       LDA $00       [000000] A:0120 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:121 F:37
								84917E 29 FF 00    AND #$00FF             A:1D29 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:128 F:37
								849181 4A          LSR A                  A:0029 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:132 F:37
								849182 4A          LSR A                  A:0014 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizC V:252 H:145 F:37
								849183 4A          LSR A                  A:000A X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:148 F:37
								849184 29 FE FF    AND #$FFFE             A:0005 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:151 F:37
								849187 18          CLC                    A:0004 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:156 F:37
								849188 65 04       ADC $04       [000004] A:0004 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:159 F:37
								84918A 85 06       STA $06       [000006] A:0124 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:166 F:37
								84918C A5 00       LDA $00       [000000] A:0124 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:173 F:37
								84918E EB          XBA                    A:1D29 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:180 F:37
								84918F 29 1F 00    AND #$001F             A:291D X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:184 F:37
								849192 85 04       STA $04       [000004] A:001D X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:189 F:37
								849194 A5 02       LDA $02       [000002] A:001D X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:196 F:37
								849196 29 00 1F    AND #$1F00             A:039B X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:203 F:37
								849199 4A          LSR A                  A:0300 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:207 F:37
								84919A 4A          LSR A                  A:0180 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:210 F:37
								84919B 4A          LSR A                  A:00C0 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:213 F:37
								84919C 18          CLC                    A:0060 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:216 F:37
								84919D 65 04       ADC $04       [000004] A:0060 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:219 F:37
								84919F A8          TAY                    A:007D X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:226 F:37
								8491A0 B7 10       LDA [$10],Y   [7EE87D] A:007D X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:252 H:229 F:37
								8491A2 29 FF 00    AND #$00FF             A:0024 X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:252 H:242 F:37
								8491A5 A8          TAY                    A:0024 X:0E68 Y:007D S:0119 D:0000 DB:86 nvmxdizc V:252 H:247 F:37
								8491A6 EB          XBA                    A:0024 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:252 H:250 F:37
								8491A7 0A          ASL A                  A:2400 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdiZc V:252 H:254 F:37
								8491A8 18          CLC                    A:4800 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:252 H:257 F:37
								8491A9 65 06       ADC $06       [000006] A:4800 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:252 H:260 F:37
								8491AB AA          TAX                    A:4924 X:0E68 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:252 H:267 F:37
								8491AC 60          RTS                    A:4924 X:4924 Y:0024 S:0119 D:0000 DB:86 nvmxdizc V:252 H:270 F:37

							8490F9 BF 00 20 7E LDA $7E2000,X [7E6924] A:4924 X:4924 Y:0024 S:011B D:0000 DB:86 nvmxdizc V:252 H:280 F:37
							8490FD A8          TAY                    A:0193 X:4924 Y:0024 S:011B D:0000 DB:86 nvmxdizc V:252 H:290 F:37
							8490FE AD 92 0B    LDA $0B92     [860B92] A:0193 X:4924 Y:0193 S:011B D:0000 DB:86 nvmxdizc V:252 H:293 F:37
							849101 85 10       STA $10       [000010] A:EB15 X:4924 Y:0193 S:011B D:0000 DB:86 Nvmxdizc V:252 H:302 F:37
